random	SNP_n	Enh_n
encode_rsid5281.tsv	278	277
encode_rsid5282.tsv	242	241
encode_rsid5283.tsv	248	248
encode_rsid5284.tsv	237	236
encode_rsid5285.tsv	280	280
encode_rsid5286.tsv	245	245
encode_rsid5287.tsv	254	254
encode_rsid5288.tsv	256	256
encode_rsid5289.tsv	256	256
encode_rsid5290.tsv	224	224
encode_rsid5291.tsv	268	267
encode_rsid5292.tsv	254	254
encode_rsid5293.tsv	261	261
encode_rsid5294.tsv	251	251
encode_rsid5295.tsv	231	231
encode_rsid5296.tsv	233	233
encode_rsid5297.tsv	243	243
encode_rsid5298.tsv	258	258
encode_rsid5299.tsv	232	232
encode_rsid5300.tsv	249	248
encode_rsid5301.tsv	274	274
encode_rsid5302.tsv	289	289
encode_rsid5303.tsv	246	246
encode_rsid5304.tsv	247	247
encode_rsid5305.tsv	258	258
encode_rsid5306.tsv	237	237
encode_rsid5307.tsv	230	230
encode_rsid5308.tsv	237	237
encode_rsid5309.tsv	250	250
encode_rsid5310.tsv	242	242
encode_rsid5311.tsv	251	251
encode_rsid5312.tsv	231	231
encode_rsid5313.tsv	265	265
encode_rsid5314.tsv	248	248
encode_rsid5315.tsv	226	226
encode_rsid5316.tsv	248	248
encode_rsid5317.tsv	260	260
encode_rsid5318.tsv	240	240
encode_rsid5319.tsv	264	264
encode_rsid5320.tsv	250	250
encode_rsid5321.tsv	263	263
encode_rsid5322.tsv	250	250
encode_rsid5323.tsv	288	288
encode_rsid5324.tsv	252	252
encode_rsid5325.tsv	243	243
encode_rsid5326.tsv	231	231
encode_rsid5327.tsv	255	255
encode_rsid5328.tsv	259	259
encode_rsid5329.tsv	239	239
encode_rsid5330.tsv	248	248
encode_rsid5331.tsv	253	253
encode_rsid5332.tsv	251	251
encode_rsid5333.tsv	272	272
encode_rsid5334.tsv	233	233
encode_rsid5335.tsv	260	260
encode_rsid5336.tsv	251	251
encode_rsid5337.tsv	235	235
encode_rsid5338.tsv	261	261
encode_rsid5339.tsv	249	249
encode_rsid5340.tsv	260	260
encode_rsid5341.tsv	252	252
encode_rsid5342.tsv	271	270
encode_rsid5343.tsv	248	248
encode_rsid5344.tsv	258	258
encode_rsid5345.tsv	239	239
encode_rsid5346.tsv	262	261
encode_rsid5347.tsv	245	245
encode_rsid5348.tsv	282	282
encode_rsid5349.tsv	246	246
encode_rsid5350.tsv	261	260
encode_rsid5351.tsv	227	227
encode_rsid5352.tsv	253	253
encode_rsid5353.tsv	259	259
encode_rsid5354.tsv	228	228
encode_rsid5355.tsv	272	272
encode_rsid5356.tsv	241	240
encode_rsid5357.tsv	240	240
encode_rsid5358.tsv	236	236
encode_rsid5359.tsv	286	286
encode_rsid5360.tsv	252	251
encode_rsid5361.tsv	277	276
encode_rsid5362.tsv	258	257
encode_rsid5363.tsv	268	268
encode_rsid5364.tsv	253	253
encode_rsid5365.tsv	258	258
encode_rsid5366.tsv	244	244
encode_rsid5367.tsv	244	243
encode_rsid5368.tsv	267	267
encode_rsid5369.tsv	260	260
encode_rsid5370.tsv	248	248
encode_rsid5371.tsv	281	281
encode_rsid5372.tsv	268	268
encode_rsid5373.tsv	268	268
encode_rsid5374.tsv	247	247
encode_rsid5375.tsv	233	233
encode_rsid5376.tsv	252	251
encode_rsid5377.tsv	231	231
encode_rsid5378.tsv	238	238
encode_rsid5379.tsv	250	250
encode_rsid5380.tsv	242	242
encode_rsid5381.tsv	240	240
encode_rsid5382.tsv	242	242
encode_rsid5383.tsv	244	244
encode_rsid5384.tsv	252	251
encode_rsid5385.tsv	241	241
encode_rsid5386.tsv	266	266
encode_rsid5387.tsv	242	242
encode_rsid5388.tsv	251	250
encode_rsid5389.tsv	275	274
encode_rsid5390.tsv	278	278
encode_rsid5391.tsv	257	257
encode_rsid5392.tsv	241	241
encode_rsid5393.tsv	267	267
encode_rsid5394.tsv	234	234
encode_rsid5395.tsv	261	261
encode_rsid5396.tsv	249	248
encode_rsid5397.tsv	219	218
encode_rsid5398.tsv	258	258
encode_rsid5399.tsv	262	262
encode_rsid5400.tsv	231	231
encode_rsid5401.tsv	247	247
encode_rsid5402.tsv	256	256
encode_rsid5403.tsv	281	281
encode_rsid5404.tsv	269	269
encode_rsid5405.tsv	241	241
encode_rsid5406.tsv	263	262
encode_rsid5407.tsv	257	257
encode_rsid5408.tsv	254	254
encode_rsid5409.tsv	252	252
encode_rsid5410.tsv	234	234
encode_rsid5411.tsv	236	236
encode_rsid5412.tsv	235	235
encode_rsid5413.tsv	262	262
encode_rsid5414.tsv	250	250
encode_rsid5415.tsv	249	249
encode_rsid5416.tsv	261	261
encode_rsid5417.tsv	238	238
encode_rsid5418.tsv	235	235
encode_rsid5419.tsv	246	246
encode_rsid5420.tsv	255	255
encode_rsid5421.tsv	242	242
encode_rsid5422.tsv	265	265
encode_rsid5423.tsv	261	261
encode_rsid5424.tsv	246	246
encode_rsid5425.tsv	245	244
encode_rsid5426.tsv	247	246
encode_rsid5427.tsv	250	250
encode_rsid5428.tsv	257	257
encode_rsid5429.tsv	241	241
encode_rsid5430.tsv	239	239
encode_rsid5431.tsv	217	217
encode_rsid5432.tsv	232	232
encode_rsid5433.tsv	264	264
encode_rsid5434.tsv	241	241
encode_rsid5435.tsv	232	232
encode_rsid5436.tsv	240	240
encode_rsid5437.tsv	255	255
encode_rsid5438.tsv	243	243
encode_rsid5439.tsv	248	248
encode_rsid5440.tsv	258	258
encode_rsid5441.tsv	258	258
encode_rsid5442.tsv	253	253
encode_rsid5443.tsv	228	228
encode_rsid5444.tsv	254	254
encode_rsid5445.tsv	244	244
encode_rsid5446.tsv	243	243
encode_rsid5447.tsv	245	245
encode_rsid5448.tsv	250	250
encode_rsid5449.tsv	255	255
encode_rsid5450.tsv	226	226
encode_rsid5451.tsv	231	231
encode_rsid5452.tsv	232	232
encode_rsid5453.tsv	242	242
encode_rsid5454.tsv	268	268
encode_rsid5455.tsv	247	247
encode_rsid5456.tsv	260	260
encode_rsid5457.tsv	253	253
encode_rsid5458.tsv	262	261
encode_rsid5459.tsv	249	249
encode_rsid5460.tsv	265	265
encode_rsid5461.tsv	268	267
encode_rsid5462.tsv	265	265
encode_rsid5463.tsv	269	269
encode_rsid5464.tsv	239	239
encode_rsid5465.tsv	248	248
encode_rsid5466.tsv	247	247
encode_rsid5467.tsv	243	243
encode_rsid5468.tsv	222	222
encode_rsid5469.tsv	231	230
encode_rsid5470.tsv	241	241
encode_rsid5471.tsv	261	261
encode_rsid5472.tsv	245	245
encode_rsid5473.tsv	230	230
encode_rsid5474.tsv	245	245
encode_rsid5475.tsv	251	251
encode_rsid5476.tsv	240	240
encode_rsid5477.tsv	263	263
encode_rsid5478.tsv	244	243
encode_rsid5479.tsv	247	246
encode_rsid5480.tsv	243	243
encode_rsid5481.tsv	247	247
encode_rsid5482.tsv	259	259
encode_rsid5483.tsv	235	235
encode_rsid5484.tsv	240	240
encode_rsid5485.tsv	217	217
encode_rsid5486.tsv	270	270
encode_rsid5487.tsv	243	243
encode_rsid5488.tsv	247	247
encode_rsid5489.tsv	240	240
encode_rsid5490.tsv	233	233
encode_rsid5491.tsv	227	227
encode_rsid5492.tsv	252	252
encode_rsid5493.tsv	261	261
encode_rsid5494.tsv	259	259
encode_rsid5495.tsv	256	256
encode_rsid5496.tsv	229	229
encode_rsid5497.tsv	238	238
encode_rsid5498.tsv	241	241
encode_rsid5499.tsv	237	234
encode_rsid5500.tsv	258	258
encode_rsid5501.tsv	243	243
encode_rsid5502.tsv	243	243
encode_rsid5503.tsv	261	261
encode_rsid5504.tsv	254	254
encode_rsid5505.tsv	261	261
encode_rsid5506.tsv	262	262
encode_rsid5507.tsv	239	239
encode_rsid5508.tsv	258	257
encode_rsid5509.tsv	275	275
encode_rsid5510.tsv	264	264
encode_rsid5511.tsv	241	240
encode_rsid5512.tsv	234	234
encode_rsid5513.tsv	232	232
encode_rsid5514.tsv	243	243
encode_rsid5515.tsv	254	254
encode_rsid5516.tsv	266	266
encode_rsid5517.tsv	224	223
encode_rsid5518.tsv	246	246
encode_rsid5519.tsv	273	273
encode_rsid5520.tsv	252	252
encode_rsid5521.tsv	229	229
encode_rsid5522.tsv	267	267
encode_rsid5523.tsv	252	252
encode_rsid5524.tsv	262	262
encode_rsid5525.tsv	235	235
encode_rsid5526.tsv	243	243
encode_rsid5527.tsv	257	257
encode_rsid5528.tsv	236	236
encode_rsid5529.tsv	281	281
encode_rsid5530.tsv	246	245
encode_rsid5531.tsv	239	239
encode_rsid5532.tsv	257	257
encode_rsid5533.tsv	259	259
encode_rsid5534.tsv	265	265
encode_rsid5535.tsv	241	241
encode_rsid5536.tsv	245	245
encode_rsid5537.tsv	257	257
encode_rsid5538.tsv	234	234
encode_rsid5539.tsv	252	252
encode_rsid5540.tsv	257	257
encode_rsid5541.tsv	243	243
encode_rsid5542.tsv	253	253
encode_rsid5543.tsv	255	255
encode_rsid5544.tsv	276	276
encode_rsid5545.tsv	252	252
encode_rsid5546.tsv	237	237
encode_rsid5547.tsv	257	257
encode_rsid5548.tsv	269	269
encode_rsid5549.tsv	231	231
encode_rsid5550.tsv	278	277
encode_rsid5551.tsv	234	234
encode_rsid5552.tsv	254	254
encode_rsid5553.tsv	258	258
encode_rsid5554.tsv	241	241
encode_rsid5555.tsv	251	251
encode_rsid5556.tsv	269	268
encode_rsid5557.tsv	273	273
encode_rsid5558.tsv	253	253
encode_rsid5559.tsv	239	239
encode_rsid5560.tsv	244	244
encode_rsid5561.tsv	255	255
encode_rsid5562.tsv	259	259
encode_rsid5563.tsv	244	242
encode_rsid5564.tsv	265	265
encode_rsid5565.tsv	269	269
encode_rsid5566.tsv	267	266
encode_rsid5567.tsv	240	240
encode_rsid5568.tsv	254	254
encode_rsid5569.tsv	231	231
encode_rsid5570.tsv	249	249
encode_rsid5571.tsv	261	261
encode_rsid5572.tsv	272	272
encode_rsid5573.tsv	266	266
encode_rsid5574.tsv	256	256
encode_rsid5575.tsv	239	239
encode_rsid5576.tsv	234	234
encode_rsid5577.tsv	261	261
encode_rsid5578.tsv	253	253
encode_rsid5579.tsv	252	252
encode_rsid5580.tsv	264	264
encode_rsid5581.tsv	255	255
encode_rsid5582.tsv	253	253
encode_rsid5583.tsv	233	233
encode_rsid5584.tsv	231	231
encode_rsid5585.tsv	243	243
encode_rsid5586.tsv	280	280
encode_rsid5587.tsv	227	227
encode_rsid5588.tsv	225	224
encode_rsid5589.tsv	238	238
encode_rsid5590.tsv	248	248
encode_rsid5591.tsv	261	261
encode_rsid5592.tsv	248	248
encode_rsid5593.tsv	248	248
encode_rsid5594.tsv	254	254
encode_rsid5595.tsv	240	240
encode_rsid5596.tsv	264	264
encode_rsid5597.tsv	255	255
encode_rsid5598.tsv	276	276
encode_rsid5599.tsv	261	261
encode_rsid5600.tsv	284	284
encode_rsid5601.tsv	236	236
encode_rsid5602.tsv	262	262
encode_rsid5603.tsv	275	274
encode_rsid5604.tsv	257	257
encode_rsid5605.tsv	248	248
encode_rsid5606.tsv	266	266
encode_rsid5607.tsv	231	231
encode_rsid5608.tsv	255	255
encode_rsid5609.tsv	246	246
encode_rsid5610.tsv	251	251
encode_rsid5611.tsv	235	235
encode_rsid5612.tsv	249	249
encode_rsid5613.tsv	244	244
encode_rsid5614.tsv	265	265
encode_rsid5615.tsv	253	252
encode_rsid5616.tsv	249	249
encode_rsid5617.tsv	244	244
encode_rsid5618.tsv	240	240
encode_rsid5619.tsv	241	241
encode_rsid5620.tsv	243	243
encode_rsid5621.tsv	257	257
encode_rsid5622.tsv	253	253
encode_rsid5623.tsv	259	259
encode_rsid5624.tsv	287	287
encode_rsid5625.tsv	228	228
encode_rsid5626.tsv	234	234
encode_rsid5627.tsv	261	261
encode_rsid5628.tsv	260	260
encode_rsid5629.tsv	259	259
encode_rsid5630.tsv	247	246
encode_rsid5631.tsv	239	239
encode_rsid5632.tsv	246	246
encode_rsid5633.tsv	249	249
encode_rsid5634.tsv	236	236
encode_rsid5635.tsv	248	248
encode_rsid5636.tsv	245	245
encode_rsid5637.tsv	225	225
encode_rsid5638.tsv	264	264
encode_rsid5639.tsv	258	257
encode_rsid5640.tsv	224	223
encode_rsid5641.tsv	245	245
encode_rsid5642.tsv	238	237
encode_rsid5643.tsv	258	258
encode_rsid5644.tsv	236	236
encode_rsid5645.tsv	234	233
encode_rsid5646.tsv	254	253
encode_rsid5647.tsv	222	222
encode_rsid5648.tsv	227	227
encode_rsid5649.tsv	259	259
encode_rsid5650.tsv	227	227
encode_rsid5651.tsv	224	224
encode_rsid5652.tsv	267	267
encode_rsid5653.tsv	257	257
encode_rsid5654.tsv	242	242
encode_rsid5655.tsv	242	242
encode_rsid5656.tsv	229	228
encode_rsid5657.tsv	231	231
encode_rsid5658.tsv	262	262
encode_rsid5659.tsv	250	250
encode_rsid5660.tsv	240	240
encode_rsid5661.tsv	273	273
encode_rsid5662.tsv	242	242
encode_rsid5663.tsv	261	261
encode_rsid5664.tsv	276	276
encode_rsid5665.tsv	259	259
encode_rsid5666.tsv	257	257
encode_rsid5667.tsv	250	250
encode_rsid5668.tsv	243	243
encode_rsid5669.tsv	266	266
encode_rsid5670.tsv	245	244
encode_rsid5671.tsv	262	262
encode_rsid5672.tsv	252	252
encode_rsid5673.tsv	257	257
encode_rsid5674.tsv	233	233
encode_rsid5675.tsv	257	257
encode_rsid5676.tsv	252	252
encode_rsid5677.tsv	243	243
encode_rsid5678.tsv	243	243
encode_rsid5679.tsv	264	264
encode_rsid5680.tsv	281	280
encode_rsid5681.tsv	227	227
encode_rsid5682.tsv	267	267
encode_rsid5683.tsv	242	242
encode_rsid5684.tsv	247	247
encode_rsid5685.tsv	267	267
encode_rsid5686.tsv	245	245
encode_rsid5687.tsv	241	241
encode_rsid5688.tsv	254	254
encode_rsid5689.tsv	270	270
encode_rsid5690.tsv	265	265
encode_rsid5691.tsv	269	269
encode_rsid5692.tsv	240	240
encode_rsid5693.tsv	250	250
encode_rsid5694.tsv	261	261
encode_rsid5695.tsv	223	223
encode_rsid5696.tsv	233	233
encode_rsid5697.tsv	269	269
encode_rsid5698.tsv	242	241
encode_rsid5699.tsv	251	251
encode_rsid5700.tsv	250	250
encode_rsid5701.tsv	236	236
encode_rsid5702.tsv	248	248
encode_rsid5703.tsv	247	247
encode_rsid5704.tsv	242	242
encode_rsid5705.tsv	256	256
encode_rsid5706.tsv	245	245
encode_rsid5707.tsv	238	238
encode_rsid5708.tsv	242	242
encode_rsid5709.tsv	265	265
encode_rsid5710.tsv	255	255
encode_rsid5711.tsv	244	244
encode_rsid5712.tsv	256	256
encode_rsid5713.tsv	223	222
encode_rsid5714.tsv	248	248
encode_rsid5715.tsv	228	228
encode_rsid5716.tsv	245	245
encode_rsid5717.tsv	262	262
encode_rsid5718.tsv	221	221
encode_rsid5719.tsv	242	242
encode_rsid5720.tsv	265	265
encode_rsid5721.tsv	232	232
encode_rsid5722.tsv	256	256
encode_rsid5723.tsv	252	252
encode_rsid5724.tsv	261	261
encode_rsid5725.tsv	236	236
encode_rsid5726.tsv	258	258
encode_rsid5727.tsv	252	252
encode_rsid5728.tsv	247	247
encode_rsid5729.tsv	250	250
encode_rsid5730.tsv	222	222
encode_rsid5731.tsv	230	230
encode_rsid5732.tsv	205	205
encode_rsid5733.tsv	233	233
encode_rsid5734.tsv	236	236
encode_rsid5735.tsv	239	239
encode_rsid5736.tsv	267	267
encode_rsid5737.tsv	242	242
encode_rsid5738.tsv	257	257
encode_rsid5739.tsv	255	255
encode_rsid5740.tsv	241	241
encode_rsid5741.tsv	245	245
encode_rsid5742.tsv	265	265
encode_rsid5743.tsv	254	254
encode_rsid5744.tsv	257	257
encode_rsid5745.tsv	262	263
encode_rsid5746.tsv	236	236
encode_rsid5747.tsv	255	255
encode_rsid5748.tsv	265	265
encode_rsid5749.tsv	244	245
encode_rsid5750.tsv	232	232
encode_rsid5751.tsv	237	237
encode_rsid5752.tsv	249	249
encode_rsid5753.tsv	249	249
encode_rsid5754.tsv	235	235
encode_rsid5755.tsv	250	250
encode_rsid5756.tsv	255	255
encode_rsid5757.tsv	236	236
encode_rsid5758.tsv	255	255
encode_rsid5759.tsv	237	237
encode_rsid5760.tsv	242	242
encode_rsid5761.tsv	230	230
encode_rsid5762.tsv	265	265
encode_rsid5763.tsv	266	266
encode_rsid5764.tsv	274	274
encode_rsid5765.tsv	243	243
encode_rsid5766.tsv	234	234
encode_rsid5767.tsv	265	265
encode_rsid5768.tsv	243	242
encode_rsid5769.tsv	236	236
encode_rsid5770.tsv	256	256
encode_rsid5771.tsv	236	236
encode_rsid5772.tsv	261	261
encode_rsid5773.tsv	228	228
encode_rsid5774.tsv	276	276
encode_rsid5775.tsv	272	272
encode_rsid5776.tsv	238	238
encode_rsid5777.tsv	248	248
encode_rsid5778.tsv	251	251
encode_rsid5779.tsv	251	251
encode_rsid5780.tsv	240	240
encode_rsid5781.tsv	243	243
encode_rsid5782.tsv	237	237
encode_rsid5783.tsv	267	267
encode_rsid5784.tsv	240	239
encode_rsid5785.tsv	251	251
encode_rsid5786.tsv	233	232
encode_rsid5787.tsv	251	251
encode_rsid5788.tsv	261	261
encode_rsid5789.tsv	244	244
encode_rsid5790.tsv	237	237
encode_rsid5791.tsv	280	280
encode_rsid5792.tsv	238	238
encode_rsid5793.tsv	224	224
encode_rsid5794.tsv	268	268
encode_rsid5795.tsv	258	258
encode_rsid5796.tsv	250	250
encode_rsid5797.tsv	256	256
encode_rsid5798.tsv	251	251
encode_rsid5799.tsv	236	236
encode_rsid5800.tsv	249	249
encode_rsid5801.tsv	256	256
encode_rsid5802.tsv	244	244
encode_rsid5803.tsv	235	235
encode_rsid5804.tsv	249	249
encode_rsid5805.tsv	275	275
encode_rsid5806.tsv	261	261
encode_rsid5807.tsv	222	222
encode_rsid5808.tsv	264	264
encode_rsid5809.tsv	266	266
encode_rsid5810.tsv	276	276
encode_rsid5811.tsv	224	224
encode_rsid5812.tsv	238	238
encode_rsid5813.tsv	250	250
encode_rsid5814.tsv	248	248
encode_rsid5815.tsv	256	256
encode_rsid5816.tsv	242	242
encode_rsid5817.tsv	249	249
encode_rsid5818.tsv	259	259
encode_rsid5819.tsv	247	247
encode_rsid5820.tsv	263	262
encode_rsid5821.tsv	255	254
encode_rsid5822.tsv	227	227
encode_rsid5823.tsv	235	235
encode_rsid5824.tsv	247	247
encode_rsid5825.tsv	234	234
encode_rsid5826.tsv	248	247
encode_rsid5827.tsv	255	255
encode_rsid5828.tsv	250	250
encode_rsid5829.tsv	263	263
encode_rsid5830.tsv	235	234
encode_rsid5831.tsv	230	230
encode_rsid5832.tsv	245	245
encode_rsid5833.tsv	247	247
encode_rsid5834.tsv	235	235
encode_rsid5835.tsv	250	250
encode_rsid5836.tsv	255	255
encode_rsid5837.tsv	258	258
encode_rsid5838.tsv	230	230
encode_rsid5839.tsv	265	265
encode_rsid5840.tsv	255	255
encode_rsid5841.tsv	255	255
encode_rsid5842.tsv	265	265
encode_rsid5843.tsv	255	254
encode_rsid5844.tsv	224	224
encode_rsid5845.tsv	249	249
encode_rsid5846.tsv	240	240
encode_rsid5847.tsv	254	254
encode_rsid5848.tsv	241	241
encode_rsid5849.tsv	236	236
encode_rsid5850.tsv	271	271
encode_rsid5851.tsv	281	281
encode_rsid5852.tsv	252	252
encode_rsid5853.tsv	271	271
encode_rsid5854.tsv	262	262
encode_rsid5855.tsv	232	232
encode_rsid5856.tsv	289	289
encode_rsid5857.tsv	244	244
encode_rsid5858.tsv	269	269
encode_rsid5859.tsv	212	212
encode_rsid5860.tsv	249	249
encode_rsid5861.tsv	233	233
encode_rsid5862.tsv	239	239
encode_rsid5863.tsv	250	250
encode_rsid5864.tsv	260	260
encode_rsid5865.tsv	276	276
encode_rsid5866.tsv	292	292
encode_rsid5867.tsv	248	248
encode_rsid5868.tsv	253	253
encode_rsid5869.tsv	240	240
encode_rsid5870.tsv	251	251
encode_rsid5871.tsv	250	250
encode_rsid5872.tsv	265	265
encode_rsid5873.tsv	248	248
encode_rsid5874.tsv	230	230
encode_rsid5875.tsv	232	232
encode_rsid5876.tsv	253	253
encode_rsid5877.tsv	253	253
encode_rsid5878.tsv	247	247
encode_rsid5879.tsv	237	237
encode_rsid5880.tsv	260	260
encode_rsid5881.tsv	248	248
encode_rsid5882.tsv	237	237
encode_rsid5883.tsv	239	239
encode_rsid5884.tsv	268	268
encode_rsid5885.tsv	250	250
encode_rsid5886.tsv	268	268
encode_rsid5887.tsv	253	253
encode_rsid5888.tsv	273	273
encode_rsid5889.tsv	246	246
encode_rsid5890.tsv	277	277
encode_rsid5891.tsv	301	301
encode_rsid5892.tsv	253	253
encode_rsid5893.tsv	287	286
encode_rsid5894.tsv	246	246
encode_rsid5895.tsv	231	231
encode_rsid5896.tsv	262	262
encode_rsid5897.tsv	266	266
encode_rsid5898.tsv	241	241
encode_rsid5899.tsv	267	267
encode_rsid5900.tsv	253	253
encode_rsid5901.tsv	253	253
encode_rsid5902.tsv	250	250
encode_rsid5903.tsv	245	245
encode_rsid5904.tsv	257	257
encode_rsid5905.tsv	239	239
encode_rsid5906.tsv	230	230
encode_rsid5907.tsv	253	253
encode_rsid5908.tsv	272	272
encode_rsid5909.tsv	289	289
encode_rsid5910.tsv	251	251
encode_rsid5911.tsv	246	246
encode_rsid5912.tsv	238	238
encode_rsid5913.tsv	251	251
encode_rsid5914.tsv	220	220
encode_rsid5915.tsv	263	263
encode_rsid5916.tsv	270	270
encode_rsid5917.tsv	254	254
encode_rsid5918.tsv	269	269
encode_rsid5919.tsv	249	249
encode_rsid5920.tsv	248	248
encode_rsid5921.tsv	266	266
encode_rsid5922.tsv	263	263
encode_rsid5923.tsv	254	253
encode_rsid5924.tsv	221	221
encode_rsid5925.tsv	251	251
encode_rsid5926.tsv	255	255
encode_rsid5927.tsv	257	257
encode_rsid5928.tsv	266	265
encode_rsid5929.tsv	240	240
encode_rsid5930.tsv	230	230
encode_rsid5931.tsv	254	254
encode_rsid5932.tsv	239	239
encode_rsid5933.tsv	276	276
encode_rsid5934.tsv	246	246
encode_rsid5935.tsv	272	272
encode_rsid5936.tsv	258	258
encode_rsid5937.tsv	270	270
encode_rsid5938.tsv	254	254
encode_rsid5939.tsv	225	225
encode_rsid5940.tsv	249	249
encode_rsid5941.tsv	249	249
encode_rsid5942.tsv	239	239
encode_rsid5943.tsv	258	258
encode_rsid5944.tsv	238	238
encode_rsid5945.tsv	245	245
encode_rsid5946.tsv	248	248
encode_rsid5947.tsv	222	222
encode_rsid5948.tsv	233	233
encode_rsid5949.tsv	247	247
encode_rsid5950.tsv	242	242
encode_rsid5951.tsv	267	267
encode_rsid5952.tsv	264	264
encode_rsid5953.tsv	270	270
encode_rsid5954.tsv	267	267
encode_rsid5955.tsv	245	244
encode_rsid5956.tsv	261	261
encode_rsid5957.tsv	263	263
encode_rsid5958.tsv	258	258
encode_rsid5959.tsv	245	245
encode_rsid5960.tsv	245	245
encode_rsid5961.tsv	237	237
encode_rsid5962.tsv	237	237
encode_rsid5963.tsv	250	250
encode_rsid5964.tsv	243	243
encode_rsid5965.tsv	278	278
encode_rsid5966.tsv	238	238
encode_rsid5967.tsv	250	250
encode_rsid5968.tsv	242	242
encode_rsid5969.tsv	230	230
encode_rsid5970.tsv	258	258
encode_rsid5971.tsv	260	260
encode_rsid5972.tsv	246	246
encode_rsid5973.tsv	244	244
encode_rsid5974.tsv	235	235
encode_rsid5975.tsv	236	236
encode_rsid5976.tsv	265	265
encode_rsid5977.tsv	253	253
encode_rsid5978.tsv	256	256
encode_rsid5979.tsv	263	263
encode_rsid5980.tsv	247	247
encode_rsid5981.tsv	251	251
encode_rsid5982.tsv	261	261
encode_rsid5983.tsv	213	213
encode_rsid5984.tsv	281	281
encode_rsid5985.tsv	270	270
encode_rsid5986.tsv	251	251
encode_rsid5987.tsv	279	279
encode_rsid5988.tsv	241	241
encode_rsid5989.tsv	247	247
encode_rsid5990.tsv	213	213
encode_rsid5991.tsv	251	251
encode_rsid5992.tsv	237	237
encode_rsid5993.tsv	254	254
encode_rsid5994.tsv	215	215
encode_rsid5995.tsv	240	240
encode_rsid5996.tsv	250	250
encode_rsid5997.tsv	264	264
encode_rsid5998.tsv	238	238
encode_rsid5999.tsv	267	267
encode_rsid6000.tsv	264	264
encode_rsid6001.tsv	245	245
encode_rsid6002.tsv	269	269
encode_rsid6003.tsv	250	250
encode_rsid6004.tsv	258	258
encode_rsid6005.tsv	291	291
encode_rsid6006.tsv	258	258
encode_rsid6007.tsv	231	231
encode_rsid6008.tsv	245	245
encode_rsid6009.tsv	257	257
encode_rsid6010.tsv	243	243
encode_rsid6011.tsv	249	249
encode_rsid6012.tsv	225	225
encode_rsid6013.tsv	283	283
encode_rsid6014.tsv	250	250
encode_rsid6015.tsv	233	232
encode_rsid6016.tsv	254	254
encode_rsid6017.tsv	230	230
encode_rsid6018.tsv	251	251
encode_rsid6019.tsv	282	282
encode_rsid6020.tsv	255	255
encode_rsid6021.tsv	252	252
encode_rsid6022.tsv	266	266
encode_rsid6023.tsv	241	241
encode_rsid6024.tsv	240	240
encode_rsid6025.tsv	256	256
encode_rsid6026.tsv	243	243
encode_rsid6027.tsv	258	257
encode_rsid6028.tsv	267	267
encode_rsid6029.tsv	264	264
encode_rsid6030.tsv	260	260
encode_rsid6031.tsv	237	237
encode_rsid6032.tsv	268	268
encode_rsid6033.tsv	251	251
encode_rsid6034.tsv	231	230
encode_rsid6035.tsv	240	240
encode_rsid6036.tsv	255	254
encode_rsid6037.tsv	242	242
encode_rsid6038.tsv	243	243
encode_rsid6039.tsv	250	250
encode_rsid6040.tsv	242	241
encode_rsid6041.tsv	237	237
encode_rsid6042.tsv	254	254
encode_rsid6043.tsv	252	252
encode_rsid6044.tsv	256	256
encode_rsid6045.tsv	245	245
encode_rsid6046.tsv	234	234
encode_rsid6047.tsv	249	249
encode_rsid6048.tsv	244	244
encode_rsid6049.tsv	217	217
encode_rsid6050.tsv	219	218
encode_rsid6051.tsv	277	277
encode_rsid6052.tsv	245	245
encode_rsid6053.tsv	227	227
encode_rsid6054.tsv	228	228
encode_rsid6055.tsv	226	226
encode_rsid6056.tsv	244	244
encode_rsid6057.tsv	239	239
encode_rsid6058.tsv	238	238
encode_rsid6059.tsv	237	237
encode_rsid6060.tsv	228	228
encode_rsid6061.tsv	243	243
encode_rsid6062.tsv	273	272
encode_rsid6063.tsv	245	245
encode_rsid6064.tsv	207	207
encode_rsid6065.tsv	264	264
encode_rsid6066.tsv	260	260
