random	SNP_n	Enh_n
roadmap_rsid2928.tsv	443	440
roadmap_rsid2929.tsv	414	414
roadmap_rsid2930.tsv	461	461
roadmap_rsid2931.tsv	412	410
roadmap_rsid2932.tsv	435	435
roadmap_rsid2933.tsv	432	431
roadmap_rsid2934.tsv	408	407
roadmap_rsid2935.tsv	409	409
roadmap_rsid2936.tsv	430	430
roadmap_rsid2937.tsv	436	435
roadmap_rsid2938.tsv	437	437
roadmap_rsid2939.tsv	432	432
roadmap_rsid2940.tsv	421	421
roadmap_rsid2941.tsv	388	387
roadmap_rsid2942.tsv	448	447
roadmap_rsid2943.tsv	460	460
roadmap_rsid2944.tsv	453	452
roadmap_rsid2945.tsv	408	408
roadmap_rsid2946.tsv	437	437
roadmap_rsid2947.tsv	412	411
roadmap_rsid2948.tsv	435	434
roadmap_rsid2949.tsv	424	422
roadmap_rsid2950.tsv	461	460
roadmap_rsid2951.tsv	420	419
roadmap_rsid2952.tsv	390	390
roadmap_rsid2953.tsv	430	429
roadmap_rsid2954.tsv	432	432
roadmap_rsid2955.tsv	429	429
roadmap_rsid2956.tsv	430	430
roadmap_rsid2957.tsv	450	450
roadmap_rsid2958.tsv	428	428
roadmap_rsid2959.tsv	453	451
roadmap_rsid2960.tsv	444	443
roadmap_rsid2961.tsv	428	428
roadmap_rsid2962.tsv	446	445
roadmap_rsid2963.tsv	454	453
roadmap_rsid2964.tsv	432	431
roadmap_rsid2965.tsv	461	462
roadmap_rsid2966.tsv	440	440
roadmap_rsid2967.tsv	489	489
roadmap_rsid2968.tsv	394	393
roadmap_rsid2969.tsv	453	453
roadmap_rsid2970.tsv	445	445
roadmap_rsid2971.tsv	425	425
roadmap_rsid2972.tsv	415	415
roadmap_rsid2973.tsv	465	465
roadmap_rsid2974.tsv	448	447
roadmap_rsid2975.tsv	448	447
roadmap_rsid2976.tsv	446	445
roadmap_rsid2977.tsv	443	443
roadmap_rsid2978.tsv	431	429
roadmap_rsid2979.tsv	452	452
roadmap_rsid2980.tsv	454	454
roadmap_rsid2981.tsv	445	445
roadmap_rsid2982.tsv	420	420
roadmap_rsid2983.tsv	417	417
roadmap_rsid2984.tsv	428	427
roadmap_rsid2985.tsv	421	421
roadmap_rsid2986.tsv	410	409
roadmap_rsid2987.tsv	422	421
roadmap_rsid2988.tsv	443	442
roadmap_rsid2989.tsv	430	430
roadmap_rsid2990.tsv	428	428
roadmap_rsid2991.tsv	439	438
roadmap_rsid2992.tsv	442	440
roadmap_rsid2993.tsv	425	425
roadmap_rsid2994.tsv	441	441
roadmap_rsid2995.tsv	438	438
roadmap_rsid2996.tsv	450	449
roadmap_rsid2997.tsv	451	449
roadmap_rsid2998.tsv	446	445
roadmap_rsid2999.tsv	443	441
roadmap_rsid3000.tsv	415	415
roadmap_rsid3001.tsv	429	429
roadmap_rsid3002.tsv	401	400
roadmap_rsid3003.tsv	443	443
roadmap_rsid3004.tsv	413	412
roadmap_rsid3005.tsv	448	448
roadmap_rsid3006.tsv	461	459
roadmap_rsid3007.tsv	451	452
roadmap_rsid3008.tsv	431	429
roadmap_rsid3009.tsv	456	456
roadmap_rsid3010.tsv	437	436
roadmap_rsid3011.tsv	397	397
roadmap_rsid3012.tsv	417	417
roadmap_rsid3013.tsv	435	435
roadmap_rsid3014.tsv	426	426
roadmap_rsid3015.tsv	422	423
roadmap_rsid3016.tsv	469	469
roadmap_rsid3017.tsv	441	439
roadmap_rsid3018.tsv	438	438
roadmap_rsid3019.tsv	450	450
roadmap_rsid3020.tsv	428	428
roadmap_rsid3021.tsv	466	465
roadmap_rsid3022.tsv	447	446
roadmap_rsid3023.tsv	463	463
roadmap_rsid3024.tsv	438	438
roadmap_rsid3025.tsv	456	456
roadmap_rsid3026.tsv	452	451
roadmap_rsid3027.tsv	445	443
roadmap_rsid3028.tsv	448	448
roadmap_rsid3029.tsv	471	468
roadmap_rsid3030.tsv	443	441
roadmap_rsid3031.tsv	460	459
roadmap_rsid3032.tsv	423	422
roadmap_rsid3033.tsv	427	427
roadmap_rsid3034.tsv	434	433
roadmap_rsid3035.tsv	429	428
roadmap_rsid3036.tsv	434	433
roadmap_rsid3037.tsv	441	441
roadmap_rsid3038.tsv	433	433
roadmap_rsid3039.tsv	439	437
roadmap_rsid3040.tsv	431	431
roadmap_rsid3041.tsv	439	439
roadmap_rsid3042.tsv	450	450
roadmap_rsid3043.tsv	410	409
roadmap_rsid3044.tsv	412	411
roadmap_rsid3045.tsv	422	422
roadmap_rsid3046.tsv	429	428
roadmap_rsid3047.tsv	430	429
roadmap_rsid3048.tsv	417	416
roadmap_rsid3049.tsv	467	467
roadmap_rsid3050.tsv	425	424
roadmap_rsid3051.tsv	440	439
roadmap_rsid3052.tsv	446	445
roadmap_rsid3053.tsv	440	440
roadmap_rsid3054.tsv	410	410
roadmap_rsid3055.tsv	410	410
roadmap_rsid3056.tsv	440	440
roadmap_rsid3057.tsv	462	462
roadmap_rsid3058.tsv	455	455
roadmap_rsid3059.tsv	428	428
roadmap_rsid3060.tsv	446	445
roadmap_rsid3061.tsv	448	448
roadmap_rsid3062.tsv	415	414
roadmap_rsid3063.tsv	409	409
roadmap_rsid3064.tsv	438	438
roadmap_rsid3065.tsv	442	442
roadmap_rsid3066.tsv	449	449
roadmap_rsid3067.tsv	465	464
roadmap_rsid3068.tsv	445	445
roadmap_rsid3069.tsv	437	437
roadmap_rsid3070.tsv	429	428
roadmap_rsid3071.tsv	425	424
roadmap_rsid3072.tsv	453	452
roadmap_rsid3073.tsv	464	464
roadmap_rsid3074.tsv	452	451
roadmap_rsid3075.tsv	463	463
roadmap_rsid3076.tsv	450	450
roadmap_rsid3077.tsv	465	465
roadmap_rsid3078.tsv	442	440
roadmap_rsid3079.tsv	445	445
roadmap_rsid3080.tsv	406	406
roadmap_rsid3081.tsv	461	461
roadmap_rsid3082.tsv	444	443
roadmap_rsid3083.tsv	452	450
roadmap_rsid3084.tsv	413	412
roadmap_rsid3085.tsv	451	451
roadmap_rsid3086.tsv	408	408
roadmap_rsid3087.tsv	435	435
roadmap_rsid3088.tsv	436	434
roadmap_rsid3089.tsv	441	441
roadmap_rsid3090.tsv	418	417
roadmap_rsid3091.tsv	420	419
roadmap_rsid3092.tsv	426	426
roadmap_rsid3093.tsv	416	416
roadmap_rsid3094.tsv	432	432
roadmap_rsid3095.tsv	441	440
roadmap_rsid3096.tsv	438	438
roadmap_rsid3097.tsv	444	443
roadmap_rsid3098.tsv	432	430
roadmap_rsid3099.tsv	437	437
roadmap_rsid3100.tsv	436	436
roadmap_rsid3101.tsv	460	460
roadmap_rsid3102.tsv	416	416
roadmap_rsid3103.tsv	412	412
roadmap_rsid3104.tsv	434	433
roadmap_rsid3105.tsv	438	438
roadmap_rsid3106.tsv	455	455
roadmap_rsid3107.tsv	451	450
roadmap_rsid3108.tsv	489	487
roadmap_rsid3109.tsv	445	445
roadmap_rsid3110.tsv	408	406
roadmap_rsid3111.tsv	440	440
roadmap_rsid3112.tsv	463	462
roadmap_rsid3113.tsv	447	446
roadmap_rsid3114.tsv	420	420
roadmap_rsid3115.tsv	431	430
roadmap_rsid3116.tsv	443	442
roadmap_rsid3117.tsv	445	444
roadmap_rsid3118.tsv	458	457
roadmap_rsid3119.tsv	447	447
roadmap_rsid3120.tsv	454	454
roadmap_rsid3121.tsv	451	451
roadmap_rsid3122.tsv	432	431
roadmap_rsid3123.tsv	424	423
roadmap_rsid3124.tsv	458	458
roadmap_rsid3125.tsv	409	409
roadmap_rsid3126.tsv	390	390
roadmap_rsid3127.tsv	409	408
roadmap_rsid3128.tsv	421	421
roadmap_rsid3129.tsv	439	439
roadmap_rsid3130.tsv	419	419
roadmap_rsid3131.tsv	446	443
roadmap_rsid3132.tsv	441	441
roadmap_rsid3133.tsv	430	430
roadmap_rsid3134.tsv	381	382
roadmap_rsid3135.tsv	472	473
roadmap_rsid3136.tsv	425	424
roadmap_rsid3137.tsv	463	462
roadmap_rsid3138.tsv	436	436
roadmap_rsid3139.tsv	424	424
roadmap_rsid3140.tsv	460	460
roadmap_rsid3141.tsv	404	404
roadmap_rsid3142.tsv	458	457
roadmap_rsid3143.tsv	400	400
roadmap_rsid3144.tsv	449	449
roadmap_rsid3145.tsv	441	439
roadmap_rsid3146.tsv	442	442
roadmap_rsid3147.tsv	428	427
roadmap_rsid3148.tsv	422	422
roadmap_rsid3149.tsv	476	476
roadmap_rsid3150.tsv	410	410
roadmap_rsid3151.tsv	426	426
roadmap_rsid3152.tsv	454	453
roadmap_rsid3153.tsv	415	414
roadmap_rsid3154.tsv	423	423
roadmap_rsid3155.tsv	463	461
roadmap_rsid3156.tsv	448	447
roadmap_rsid3157.tsv	420	420
roadmap_rsid3158.tsv	452	451
roadmap_rsid3159.tsv	395	393
roadmap_rsid3160.tsv	444	443
roadmap_rsid3161.tsv	413	413
roadmap_rsid3162.tsv	437	437
roadmap_rsid3163.tsv	454	454
roadmap_rsid3164.tsv	454	452
roadmap_rsid3165.tsv	439	440
roadmap_rsid3166.tsv	453	452
roadmap_rsid3167.tsv	431	430
roadmap_rsid3168.tsv	436	434
roadmap_rsid3169.tsv	421	421
roadmap_rsid3170.tsv	417	417
roadmap_rsid3171.tsv	418	418
roadmap_rsid3172.tsv	424	423
roadmap_rsid3173.tsv	435	435
roadmap_rsid3174.tsv	444	443
roadmap_rsid3175.tsv	437	437
roadmap_rsid3176.tsv	470	470
roadmap_rsid3177.tsv	400	400
roadmap_rsid3178.tsv	434	434
roadmap_rsid3179.tsv	424	423
roadmap_rsid3180.tsv	422	421
roadmap_rsid3181.tsv	424	423
roadmap_rsid3182.tsv	432	432
roadmap_rsid3183.tsv	450	451
roadmap_rsid3184.tsv	432	430
roadmap_rsid3185.tsv	466	466
roadmap_rsid3186.tsv	423	423
roadmap_rsid3187.tsv	447	447
roadmap_rsid3188.tsv	405	404
roadmap_rsid3189.tsv	437	437
roadmap_rsid3190.tsv	415	415
roadmap_rsid3191.tsv	436	435
roadmap_rsid3192.tsv	441	440
roadmap_rsid3193.tsv	438	437
roadmap_rsid3194.tsv	451	449
roadmap_rsid3195.tsv	422	422
roadmap_rsid3196.tsv	434	433
roadmap_rsid3197.tsv	432	432
roadmap_rsid3198.tsv	408	409
roadmap_rsid3199.tsv	402	401
roadmap_rsid3200.tsv	422	422
roadmap_rsid3201.tsv	426	426
roadmap_rsid3202.tsv	447	446
roadmap_rsid3203.tsv	407	407
roadmap_rsid3204.tsv	447	447
roadmap_rsid3205.tsv	442	440
roadmap_rsid3206.tsv	417	416
roadmap_rsid3207.tsv	435	434
roadmap_rsid3208.tsv	449	449
roadmap_rsid3209.tsv	468	465
roadmap_rsid3210.tsv	443	442
roadmap_rsid3211.tsv	437	437
roadmap_rsid3212.tsv	450	450
roadmap_rsid3213.tsv	443	443
roadmap_rsid3214.tsv	445	444
roadmap_rsid3215.tsv	455	454
roadmap_rsid3216.tsv	445	442
roadmap_rsid3217.tsv	408	408
roadmap_rsid3218.tsv	408	408
roadmap_rsid3219.tsv	436	434
roadmap_rsid3220.tsv	445	444
roadmap_rsid3221.tsv	461	458
roadmap_rsid3222.tsv	415	413
roadmap_rsid3223.tsv	423	423
roadmap_rsid3224.tsv	424	423
roadmap_rsid3225.tsv	428	428
roadmap_rsid3226.tsv	431	431
roadmap_rsid3227.tsv	410	410
roadmap_rsid3228.tsv	445	445
roadmap_rsid3229.tsv	429	428
roadmap_rsid3230.tsv	373	372
roadmap_rsid3231.tsv	429	429
roadmap_rsid3232.tsv	406	406
roadmap_rsid3233.tsv	446	444
roadmap_rsid3234.tsv	444	443
roadmap_rsid3235.tsv	438	436
roadmap_rsid3236.tsv	433	432
roadmap_rsid3237.tsv	414	414
roadmap_rsid3238.tsv	436	436
roadmap_rsid3239.tsv	481	481
roadmap_rsid3240.tsv	419	419
roadmap_rsid3241.tsv	425	425
roadmap_rsid3242.tsv	459	459
roadmap_rsid3243.tsv	409	407
roadmap_rsid3244.tsv	433	432
roadmap_rsid3245.tsv	464	463
roadmap_rsid3246.tsv	426	426
roadmap_rsid3247.tsv	448	448
roadmap_rsid3248.tsv	434	434
roadmap_rsid3249.tsv	409	408
roadmap_rsid3250.tsv	428	428
roadmap_rsid3251.tsv	411	411
roadmap_rsid3252.tsv	439	439
roadmap_rsid3253.tsv	450	450
roadmap_rsid3254.tsv	454	453
roadmap_rsid3255.tsv	457	457
roadmap_rsid3256.tsv	445	442
roadmap_rsid3257.tsv	425	423
roadmap_rsid3258.tsv	445	444
roadmap_rsid3259.tsv	392	392
roadmap_rsid3260.tsv	458	457
roadmap_rsid3261.tsv	431	431
roadmap_rsid3262.tsv	461	460
roadmap_rsid3263.tsv	400	400
roadmap_rsid3264.tsv	426	425
roadmap_rsid3265.tsv	439	438
roadmap_rsid3266.tsv	439	438
roadmap_rsid3267.tsv	428	428
roadmap_rsid3268.tsv	432	432
roadmap_rsid3269.tsv	469	469
roadmap_rsid3270.tsv	421	421
roadmap_rsid3271.tsv	443	443
roadmap_rsid3272.tsv	433	433
roadmap_rsid3273.tsv	452	452
roadmap_rsid3274.tsv	414	414
roadmap_rsid3275.tsv	456	456
roadmap_rsid3276.tsv	462	461
roadmap_rsid3277.tsv	435	435
roadmap_rsid3278.tsv	422	422
roadmap_rsid3279.tsv	432	432
roadmap_rsid3280.tsv	444	444
roadmap_rsid3281.tsv	419	419
roadmap_rsid3282.tsv	436	436
roadmap_rsid3283.tsv	432	432
roadmap_rsid3284.tsv	441	439
roadmap_rsid3285.tsv	439	438
roadmap_rsid3286.tsv	469	468
roadmap_rsid3287.tsv	421	421
roadmap_rsid3288.tsv	411	411
roadmap_rsid3289.tsv	437	436
roadmap_rsid3290.tsv	414	413
roadmap_rsid3291.tsv	408	407
roadmap_rsid3292.tsv	455	454
roadmap_rsid3293.tsv	483	483
roadmap_rsid3294.tsv	437	436
roadmap_rsid3295.tsv	432	431
roadmap_rsid3296.tsv	400	400
roadmap_rsid3297.tsv	462	460
roadmap_rsid3298.tsv	445	445
roadmap_rsid3299.tsv	443	441
roadmap_rsid3300.tsv	399	399
roadmap_rsid3301.tsv	422	420
roadmap_rsid3302.tsv	442	441
roadmap_rsid3303.tsv	416	416
roadmap_rsid3304.tsv	424	424
roadmap_rsid3305.tsv	404	404
roadmap_rsid3306.tsv	434	433
roadmap_rsid3307.tsv	440	439
roadmap_rsid3308.tsv	453	452
roadmap_rsid3309.tsv	435	435
roadmap_rsid3310.tsv	421	421
roadmap_rsid3311.tsv	433	433
roadmap_rsid3312.tsv	419	418
roadmap_rsid3313.tsv	428	427
roadmap_rsid3314.tsv	427	426
roadmap_rsid3315.tsv	418	418
roadmap_rsid3316.tsv	435	435
roadmap_rsid3317.tsv	441	440
roadmap_rsid3318.tsv	433	432
roadmap_rsid3319.tsv	446	445
roadmap_rsid3320.tsv	444	444
roadmap_rsid3321.tsv	438	437
roadmap_rsid3322.tsv	475	475
roadmap_rsid3323.tsv	403	402
roadmap_rsid3324.tsv	423	422
roadmap_rsid3325.tsv	451	450
roadmap_rsid3326.tsv	442	442
roadmap_rsid3327.tsv	431	431
roadmap_rsid3328.tsv	453	453
roadmap_rsid3329.tsv	440	439
roadmap_rsid3330.tsv	447	446
roadmap_rsid3331.tsv	470	469
roadmap_rsid3332.tsv	443	443
roadmap_rsid3333.tsv	472	471
roadmap_rsid3334.tsv	408	408
roadmap_rsid3335.tsv	452	451
roadmap_rsid3336.tsv	450	449
roadmap_rsid3337.tsv	458	456
roadmap_rsid3338.tsv	456	455
roadmap_rsid3339.tsv	419	419
roadmap_rsid3340.tsv	407	406
roadmap_rsid3341.tsv	456	456
roadmap_rsid3342.tsv	411	411
roadmap_rsid3343.tsv	449	448
roadmap_rsid3344.tsv	451	452
roadmap_rsid3345.tsv	435	435
roadmap_rsid3346.tsv	488	487
roadmap_rsid3347.tsv	453	453
roadmap_rsid3348.tsv	427	426
roadmap_rsid3349.tsv	419	418
roadmap_rsid3350.tsv	455	453
roadmap_rsid3351.tsv	417	416
roadmap_rsid3352.tsv	416	415
roadmap_rsid3353.tsv	413	412
roadmap_rsid3354.tsv	408	408
roadmap_rsid3355.tsv	433	431
roadmap_rsid3356.tsv	410	410
roadmap_rsid3357.tsv	425	425
roadmap_rsid3358.tsv	410	410
roadmap_rsid3359.tsv	448	447
roadmap_rsid3360.tsv	430	430
roadmap_rsid3361.tsv	421	419
roadmap_rsid3362.tsv	434	434
roadmap_rsid3363.tsv	441	441
roadmap_rsid3364.tsv	456	454
roadmap_rsid3365.tsv	448	446
roadmap_rsid3366.tsv	448	448
roadmap_rsid3367.tsv	451	450
roadmap_rsid3368.tsv	427	426
roadmap_rsid3369.tsv	433	433
roadmap_rsid3370.tsv	423	423
roadmap_rsid3371.tsv	431	430
roadmap_rsid3372.tsv	453	453
roadmap_rsid3373.tsv	421	421
roadmap_rsid3374.tsv	467	467
roadmap_rsid3375.tsv	416	415
roadmap_rsid3376.tsv	423	423
roadmap_rsid3377.tsv	463	461
roadmap_rsid3378.tsv	460	460
roadmap_rsid3379.tsv	455	455
roadmap_rsid3380.tsv	431	431
roadmap_rsid3381.tsv	416	416
roadmap_rsid3382.tsv	420	419
roadmap_rsid3383.tsv	458	457
roadmap_rsid3384.tsv	464	465
roadmap_rsid3385.tsv	433	433
roadmap_rsid3386.tsv	439	437
roadmap_rsid3387.tsv	435	435
roadmap_rsid3388.tsv	435	435
roadmap_rsid3389.tsv	439	436
roadmap_rsid3390.tsv	434	433
roadmap_rsid3391.tsv	460	458
roadmap_rsid3392.tsv	410	410
roadmap_rsid3393.tsv	428	426
roadmap_rsid3394.tsv	474	474
roadmap_rsid3395.tsv	432	432
roadmap_rsid3396.tsv	447	447
roadmap_rsid3397.tsv	446	445
roadmap_rsid3398.tsv	458	457
roadmap_rsid3399.tsv	421	420
roadmap_rsid3400.tsv	423	423
roadmap_rsid3401.tsv	428	428
roadmap_rsid3402.tsv	407	406
roadmap_rsid3403.tsv	460	459
roadmap_rsid3404.tsv	410	410
roadmap_rsid3405.tsv	456	456
roadmap_rsid3406.tsv	441	441
roadmap_rsid3407.tsv	434	434
roadmap_rsid3408.tsv	441	440
roadmap_rsid3409.tsv	407	407
roadmap_rsid3410.tsv	411	410
roadmap_rsid3411.tsv	445	444
roadmap_rsid3412.tsv	434	433
roadmap_rsid3413.tsv	412	411
roadmap_rsid3414.tsv	431	431
roadmap_rsid3415.tsv	424	421
roadmap_rsid3416.tsv	433	433
roadmap_rsid3417.tsv	418	418
roadmap_rsid3418.tsv	435	435
roadmap_rsid3419.tsv	454	454
roadmap_rsid3420.tsv	470	468
roadmap_rsid3421.tsv	464	464
roadmap_rsid3422.tsv	415	415
roadmap_rsid3423.tsv	447	448
roadmap_rsid3424.tsv	444	444
roadmap_rsid3425.tsv	479	479
roadmap_rsid3426.tsv	423	422
roadmap_rsid3427.tsv	454	454
roadmap_rsid3428.tsv	432	431
roadmap_rsid3429.tsv	425	425
roadmap_rsid3430.tsv	414	414
roadmap_rsid3431.tsv	430	430
roadmap_rsid3432.tsv	450	450
roadmap_rsid3433.tsv	450	450
roadmap_rsid3434.tsv	449	449
roadmap_rsid3435.tsv	429	428
roadmap_rsid3436.tsv	432	432
roadmap_rsid3437.tsv	446	446
roadmap_rsid3438.tsv	442	442
roadmap_rsid3439.tsv	462	462
roadmap_rsid3440.tsv	459	459
roadmap_rsid3441.tsv	456	456
roadmap_rsid3442.tsv	419	419
roadmap_rsid3443.tsv	462	461
roadmap_rsid3444.tsv	428	424
roadmap_rsid3445.tsv	395	395
roadmap_rsid3446.tsv	431	431
roadmap_rsid3447.tsv	473	473
roadmap_rsid3448.tsv	446	445
roadmap_rsid3449.tsv	433	433
roadmap_rsid3450.tsv	427	426
roadmap_rsid3451.tsv	440	440
roadmap_rsid3452.tsv	440	439
roadmap_rsid3453.tsv	412	410
roadmap_rsid3454.tsv	423	420
roadmap_rsid3455.tsv	423	423
roadmap_rsid3456.tsv	414	414
roadmap_rsid3457.tsv	449	448
roadmap_rsid3458.tsv	447	447
roadmap_rsid3459.tsv	437	437
roadmap_rsid3460.tsv	463	463
roadmap_rsid3461.tsv	406	405
roadmap_rsid3462.tsv	448	446
roadmap_rsid3463.tsv	432	432
roadmap_rsid3464.tsv	429	427
roadmap_rsid3465.tsv	438	438
roadmap_rsid3466.tsv	446	445
roadmap_rsid3467.tsv	437	437
roadmap_rsid3468.tsv	424	423
roadmap_rsid3469.tsv	467	467
roadmap_rsid3470.tsv	437	437
roadmap_rsid3471.tsv	448	448
roadmap_rsid3472.tsv	421	421
roadmap_rsid3473.tsv	452	451
roadmap_rsid3474.tsv	432	432
roadmap_rsid3475.tsv	423	422
roadmap_rsid3476.tsv	443	443
roadmap_rsid3477.tsv	433	430
roadmap_rsid3478.tsv	418	417
roadmap_rsid3479.tsv	446	445
roadmap_rsid3480.tsv	440	438
roadmap_rsid3481.tsv	432	432
roadmap_rsid3482.tsv	405	404
roadmap_rsid3483.tsv	440	440
roadmap_rsid3484.tsv	438	437
roadmap_rsid3485.tsv	455	454
roadmap_rsid3486.tsv	446	445
roadmap_rsid3487.tsv	441	441
roadmap_rsid3488.tsv	447	445
roadmap_rsid3489.tsv	444	444
roadmap_rsid3490.tsv	415	415
roadmap_rsid3491.tsv	454	453
roadmap_rsid3492.tsv	433	432
roadmap_rsid3493.tsv	443	443
roadmap_rsid3494.tsv	429	428
roadmap_rsid3495.tsv	458	457
roadmap_rsid3496.tsv	440	440
roadmap_rsid3497.tsv	459	459
roadmap_rsid3498.tsv	433	433
roadmap_rsid3499.tsv	441	439
roadmap_rsid3500.tsv	443	443
roadmap_rsid3501.tsv	491	489
roadmap_rsid3502.tsv	452	451
roadmap_rsid3503.tsv	414	413
roadmap_rsid3504.tsv	427	426
roadmap_rsid3505.tsv	441	440
roadmap_rsid3506.tsv	456	456
roadmap_rsid3507.tsv	438	437
roadmap_rsid3508.tsv	413	413
roadmap_rsid3509.tsv	436	435
roadmap_rsid3510.tsv	436	436
roadmap_rsid3511.tsv	428	428
roadmap_rsid3512.tsv	423	423
roadmap_rsid3513.tsv	417	417
roadmap_rsid3514.tsv	468	468
roadmap_rsid3515.tsv	424	424
roadmap_rsid3516.tsv	425	425
roadmap_rsid3517.tsv	416	416
roadmap_rsid3518.tsv	419	418
roadmap_rsid3519.tsv	412	412
roadmap_rsid3520.tsv	437	436
roadmap_rsid3521.tsv	425	425
roadmap_rsid3522.tsv	430	430
roadmap_rsid3523.tsv	418	418
roadmap_rsid3524.tsv	467	466
roadmap_rsid3525.tsv	412	411
roadmap_rsid3526.tsv	407	407
roadmap_rsid3527.tsv	421	420
roadmap_rsid3528.tsv	436	435
roadmap_rsid3529.tsv	432	432
roadmap_rsid3530.tsv	442	441
roadmap_rsid3531.tsv	465	464
roadmap_rsid3532.tsv	445	445
roadmap_rsid3533.tsv	466	466
roadmap_rsid3534.tsv	431	431
roadmap_rsid3535.tsv	452	452
roadmap_rsid3536.tsv	463	463
roadmap_rsid3537.tsv	440	438
roadmap_rsid3538.tsv	422	421
roadmap_rsid3539.tsv	424	424
roadmap_rsid3540.tsv	433	433
roadmap_rsid3541.tsv	484	484
roadmap_rsid3542.tsv	446	445
roadmap_rsid3543.tsv	417	417
roadmap_rsid3544.tsv	421	421
roadmap_rsid3545.tsv	441	441
roadmap_rsid3546.tsv	442	441
roadmap_rsid3547.tsv	446	446
roadmap_rsid3548.tsv	410	410
roadmap_rsid3549.tsv	408	407
roadmap_rsid3550.tsv	456	453
roadmap_rsid3551.tsv	450	450
roadmap_rsid3552.tsv	464	462
roadmap_rsid3553.tsv	412	412
roadmap_rsid3554.tsv	461	458
roadmap_rsid3555.tsv	437	436
roadmap_rsid3556.tsv	465	465
roadmap_rsid3557.tsv	441	440
roadmap_rsid3558.tsv	430	430
roadmap_rsid3559.tsv	456	456
roadmap_rsid3560.tsv	414	414
roadmap_rsid3561.tsv	443	443
roadmap_rsid3562.tsv	419	419
roadmap_rsid3563.tsv	458	456
roadmap_rsid3564.tsv	454	453
roadmap_rsid3565.tsv	440	439
roadmap_rsid3566.tsv	392	392
roadmap_rsid3567.tsv	444	443
roadmap_rsid3568.tsv	450	449
roadmap_rsid3569.tsv	429	429
roadmap_rsid3570.tsv	440	440
roadmap_rsid3571.tsv	408	407
roadmap_rsid3572.tsv	435	435
roadmap_rsid3573.tsv	451	449
roadmap_rsid3574.tsv	435	433
roadmap_rsid3575.tsv	454	454
roadmap_rsid3576.tsv	457	457
roadmap_rsid3577.tsv	440	439
roadmap_rsid3578.tsv	448	448
roadmap_rsid3579.tsv	432	432
roadmap_rsid3580.tsv	438	437
roadmap_rsid3581.tsv	438	437
roadmap_rsid3582.tsv	411	411
roadmap_rsid3583.tsv	412	412
roadmap_rsid3584.tsv	424	424
roadmap_rsid3585.tsv	439	439
roadmap_rsid3586.tsv	412	412
roadmap_rsid3587.tsv	424	423
roadmap_rsid3588.tsv	481	481
roadmap_rsid3589.tsv	395	394
roadmap_rsid3590.tsv	403	403
roadmap_rsid3591.tsv	438	437
roadmap_rsid3592.tsv	429	428
roadmap_rsid3593.tsv	449	448
roadmap_rsid3594.tsv	448	448
roadmap_rsid3595.tsv	427	426
roadmap_rsid3596.tsv	448	448
roadmap_rsid3597.tsv	438	437
roadmap_rsid3598.tsv	432	432
roadmap_rsid3599.tsv	443	443
roadmap_rsid3600.tsv	445	445
roadmap_rsid3601.tsv	417	417
roadmap_rsid3602.tsv	409	409
roadmap_rsid3603.tsv	418	415
roadmap_rsid3604.tsv	419	416
roadmap_rsid3605.tsv	424	424
roadmap_rsid3606.tsv	438	437
roadmap_rsid3607.tsv	445	445
roadmap_rsid3608.tsv	389	389
roadmap_rsid3609.tsv	438	437
roadmap_rsid3610.tsv	448	447
roadmap_rsid3611.tsv	440	439
roadmap_rsid3612.tsv	455	455
roadmap_rsid3613.tsv	431	431
roadmap_rsid3614.tsv	439	439
roadmap_rsid3615.tsv	436	436
roadmap_rsid3616.tsv	446	445
roadmap_rsid3617.tsv	428	426
roadmap_rsid3618.tsv	423	423
roadmap_rsid3619.tsv	440	440
roadmap_rsid3620.tsv	440	439
roadmap_rsid3621.tsv	476	476
roadmap_rsid3622.tsv	467	466
roadmap_rsid3623.tsv	431	431
roadmap_rsid3624.tsv	423	421
roadmap_rsid3625.tsv	431	431
roadmap_rsid3626.tsv	452	450
roadmap_rsid3627.tsv	445	445
roadmap_rsid3628.tsv	447	446
roadmap_rsid3629.tsv	440	439
roadmap_rsid3630.tsv	442	442
roadmap_rsid3631.tsv	425	424
roadmap_rsid3632.tsv	433	432
roadmap_rsid3633.tsv	429	428
roadmap_rsid3634.tsv	446	446
roadmap_rsid3635.tsv	426	426
roadmap_rsid3636.tsv	426	426
roadmap_rsid3637.tsv	418	418
roadmap_rsid3638.tsv	425	425
roadmap_rsid3639.tsv	431	432
roadmap_rsid3640.tsv	431	431
roadmap_rsid3641.tsv	440	439
roadmap_rsid3642.tsv	437	437
roadmap_rsid3643.tsv	418	418
roadmap_rsid3644.tsv	429	428
roadmap_rsid3645.tsv	435	435
roadmap_rsid3646.tsv	446	446
roadmap_rsid3647.tsv	404	404
roadmap_rsid3648.tsv	443	442
roadmap_rsid3649.tsv	452	452
roadmap_rsid3650.tsv	436	435
roadmap_rsid3651.tsv	433	431
roadmap_rsid3652.tsv	454	454
roadmap_rsid3653.tsv	428	424
roadmap_rsid3654.tsv	447	446
roadmap_rsid3655.tsv	406	404
roadmap_rsid3656.tsv	435	436
roadmap_rsid3657.tsv	419	419
roadmap_rsid3658.tsv	439	439
roadmap_rsid3659.tsv	477	476
roadmap_rsid3660.tsv	438	438
roadmap_rsid3661.tsv	421	419
roadmap_rsid3662.tsv	401	401
roadmap_rsid3663.tsv	422	422
